location_id,datetimeUtc,pm2.5,pm10,o3,no2,so2,co,temperature,humidity,AQI
5408,2025-05-01 00:15:00+00:00,19,28,4.1,35.9,10,970,22.9,84,48
5408,2025-05-01 00:30:00+00:00,19,28,5.5,36.1,9.5,890,23.2,83,45
5408,2025-05-01 00:45:00+00:00,19,28,8,36,9.2,1030,23.4,83,45
5408,2025-05-01 01:00:00+00:00,19,28,8.4,34.6,8.9,1060,23.5,82,43
5408,2025-05-01 01:30:00+00:00,17,23,15.3,35.2,8.9,920,23.9,78,46
5408,2025-05-01 01:45:00+00:00,17,23,17.4,33.5,8.8,950,24.3,77,48
5408,2025-05-01 02:00:00+00:00,17,23,16.9,33.7,9.1,1150,25,76,54
5408,2025-05-01 02:15:00+00:00,16,31,19,34.6,8.9,1020,25.4,74,43
5408,2025-05-01 02:30:00+00:00,16,31,21.2,34.8,8.8,970,25.8,73,48
5408,2025-05-01 02:45:00+00:00,16,31,22.3,35.3,9,860,26.5,72,44
5408,2025-05-01 03:00:00+00:00,16,31,22.7,35,8.9,1040,27.1,70,44
5408,2025-05-01 03:15:00+00:00,17,30,23.5,33.9,9.1,610,27.4,70,42
5408,2025-05-01 03:30:00+00:00,17,30,22,34.1,9.1,230,27.8,70,43
5408,2025-05-01 03:45:00+00:00,17,30,22,34.2,9,370,27.9,70,43
5408,2025-05-01 04:00:00+00:00,17,30,22.5,35,9,250,28.4,69,44
5408,2025-05-01 04:15:00+00:00,13,26,19.4,34.1,9.4,230,29,67,43
5408,2025-05-01 04:30:00+00:00,13,26,17.4,36.9,9.2,540,29.4,64,46
5408,2025-05-01 04:45:00+00:00,13,26,22,36.3,9.2,580,29.7,63,45
5408,2025-05-01 05:00:00+00:00,13,26,22,38.4,9.1,470,30.1,61,48
5408,2025-05-01 05:15:00+00:00,7,28,24.1,39.4,9.2,-1120,30.6,59,49
5408,2025-05-01 05:30:00+00:00,7,28,24.3,36.8,9.4,14.07,30.9,57,46
5408,2025-05-01 05:45:00+00:00,7,28,23.5,35.2,9.2,10.9,31.4,56,44
5408,2025-05-01 06:15:00+00:00,7,28,22.3,8.9,9.3,650,31.1,56,32
5408,2025-05-01 06:30:00+00:00,7,28,21.6,-10,9.6,0,31,56,28
5408,2025-05-01 06:45:00+00:00,7,28,20,51.6,9.7,0,31.9,53,64
5408,2025-05-01 07:00:00+00:00,7,28,24.5,43.6,10.1,1490,32.6,51,72
5408,2025-05-01 07:15:00+00:00,49,29,27.6,40,0.7,1320,32.8,49,81
5408,2025-05-01 07:30:00+00:00,49,29,26.7,40.3,377.5,0,33.2,48,199
5408,2025-05-01 07:45:00+00:00,49,29,28.4,36.1,7.3,1410,33.2,46,81
5408,2025-05-01 08:15:00+00:00,49,33,32.9,40.3,8.9,1420,33,45,81
5408,2025-05-01 08:30:00+00:00,23,33,34.9,38.5,9.6,1820,33.8,43,90
5408,2025-05-01 08:45:00+00:00,23,33,36.5,35.6,9.9,1950,33.7,43,97
5408,2025-05-01 09:00:00+00:00,23,33,37.8,33.2,9.9,1770,33.7,42,87
5408,2025-05-01 09:15:00+00:00,22,38,35.7,32.7,10.3,1630,33.9,43,80
5408,2025-05-01 09:30:00+00:00,22,38,30.2,34.5,10.7,1560,33.7,44,76
5408,2025-05-01 09:45:00+00:00,22,38,32.1,36.4,10.3,1830,33.3,46,91
5408,2025-05-01 10:00:00+00:00,22,38,29.8,33.4,10.2,2140,33.2,48,102
5408,2025-05-01 10:15:00+00:00,22,33,28.2,30.8,10.1,2210,33.1,48,102
5408,2025-05-01 10:30:00+00:00,22,33,31.4,29.2,10.3,2270,32.2,48,103
5408,2025-05-01 10:45:00+00:00,22,33,27.6,27.5,10.6,2130,31.6,50,101
5408,2025-05-01 11:00:00+00:00,22,33,27,28.7,10.7,2200,31.2,50,102
5408,2025-05-01 11:15:00+00:00,21,67,24.3,30.6,11,1560,30.7,52,76
5408,2025-05-01 11:30:00+00:00,21,67,26.5,34.9,11.4,500,30.3,53,67
5408,2025-05-01 11:45:00+00:00,21,67,27.6,36.3,11.8,880,29.9,54,67
5408,2025-05-01 12:00:00+00:00,21,67,26.3,34.4,11.7,1030,29.8,54,67
5408,2025-05-01 12:15:00+00:00,22,45,24.9,32.9,11.6,1170,29.6,54,55
5408,2025-05-01 12:30:00+00:00,22,45,23.5,33.4,11.7,0,29.3,54,45
5408,2025-05-01 12:45:00+00:00,22,45,23.5,32.3,11.9,770,28.9,55,45
5408,2025-05-01 13:00:00+00:00,22,45,21.8,33.5,12.1,1580,28.5,58,77
5408,2025-05-01 13:15:00+00:00,22,50,15.7,37.1,12.2,710,28.2,60,50
5408,2025-05-01 13:30:00+00:00,22,50,10.2,38.5,12.6,980,27.9,62,50
5408,2025-05-01 13:45:00+00:00,22,50,8.2,43.6,12.4,1690,27.6,64,83
5408,2025-05-01 14:00:00+00:00,22,50,7.4,46.5,12.1,1470,27.3,66,71
5408,2025-05-01 14:15:00+00:00,32,89,5.9,48.7,12.3,1520,27.1,69,89
5408,2025-05-01 14:30:00+00:00,32,89,3.9,48.2,12.5,1370,26.8,71,89
5408,2025-05-01 14:45:00+00:00,32,89,7.3,46.1,12.7,1350,26.6,72,89
5408,2025-05-01 15:00:00+00:00,32,89,7.8,46.4,12.9,1560,26.6,73,89
5408,2025-05-01 15:15:00+00:00,32,45,7.3,42.7,12.5,840,26.4,74,53
5408,2025-05-01 15:30:00+00:00,32,45,7.4,37.2,12.8,220,26.2,75,53
5408,2025-05-01 15:45:00+00:00,32,45,8,35.5,12.8,490,26.1,76,53
5408,2025-05-01 16:00:00+00:00,32,45,6.1,37,12.7,600,25.9,76,53
5408,2025-05-01 16:15:00+00:00,23,35,5.9,38.1,12.7,470,25.7,77,48
5408,2025-05-01 16:30:00+00:00,23,35,3.7,36.5,12.8,260,25.6,78,46
5408,2025-05-01 16:45:00+00:00,23,35,4.1,34.6,13,560,25.4,78,43
5408,2025-05-01 17:00:00+00:00,23,35,4.5,33.3,12.8,470,25.3,79,42
5408,2025-05-01 17:15:00+00:00,22,43,2.7,33.1,12.7,500,25.4,79,43
5408,2025-05-01 17:30:00+00:00,22,43,4.3,35.4,12.9,270,25.2,80,44
5408,2025-05-01 17:45:00+00:00,22,43,5.9,34.2,12.7,370,25.1,80,43
5408,2025-05-01 18:00:00+00:00,22,43,4.7,34.1,12.7,420,25.1,80,43
5408,2025-05-01 18:15:00+00:00,19,26,4.7,33,13,370,24.9,81,41
5408,2025-05-01 19:15:00+00:00,28,42,8.8,31.2,10.2,340,24.8,82,47
5408,2025-05-01 19:30:00+00:00,28,42,14.7,28.3,9.7,290,24.8,82,47
5408,2025-05-01 19:45:00+00:00,28,42,16.5,29.2,9.7,390,24.9,82,47
5408,2025-05-01 20:00:00+00:00,28,42,16.7,28.9,9.5,340,24.9,82,47
5408,2025-05-01 20:15:00+00:00,30,29,15.9,28,9.5,410,24.9,82,50
5408,2025-05-01 20:30:00+00:00,30,29,14.9,26.8,9.2,110,25,82,50
5408,2025-05-01 20:45:00+00:00,30,29,13.5,27.1,9.5,270,25.3,81,50
5408,2025-05-01 21:00:00+00:00,30,29,12.3,27.7,10,410,25.5,81,50
5408,2025-05-01 21:15:00+00:00,18,9,-24.1,28.2,10,0,25.5,81,35
5408,2025-05-01 21:30:00+00:00,18,9,127.4,28.7,10,0,25.4,81,140
5408,2025-05-01 21:45:00+00:00,18,9,23.1,29.3,10.3,0,25.3,81,37
5408,2025-05-01 22:00:00+00:00,18,9,28.4,27.3,10.1,0,25.3,81,34
5408,2025-05-01 22:15:00+00:00,18,11,13.1,26.3,10,10,25.4,81,33
5408,2025-05-01 22:30:00+00:00,18,11,8.6,26.1,10.3,180,25.4,81,33
5408,2025-05-01 22:45:00+00:00,18,11,5.9,26.8,10,240,25.4,81,34
5408,2025-05-01 23:00:00+00:00,18,11,4.9,26.9,9.9,220,25.1,81,34
5408,2025-05-01 23:15:00+00:00,16,7,5.1,27.4,10.1,190,24.8,82,34
5408,2025-05-01 23:30:00+00:00,16,7,5.9,26.5,10,210,24.6,83,33
5408,2025-05-01 23:45:00+00:00,16,7,7.8,26.6,9.9,310,24.7,83,33
5408,2025-05-02 00:15:00+00:00,13,7,8.4,25.3,10,340,24.6,84,32
5408,2025-05-02 00:30:00+00:00,13,7,7.6,26.4,10.4,180,24.6,84,33
5408,2025-05-02 00:45:00+00:00,13,7,12.5,27,10.8,320,24.8,83,34
5408,2025-05-02 01:00:00+00:00,13,7,13.9,26.2,11.1,340,24.9,82,33
5408,2025-05-02 01:15:00+00:00,12,16,12.2,26.2,11.1,320,25.1,82,33
5408,2025-05-02 01:30:00+00:00,12,16,8.6,30,11.4,270,25.3,81,38
5408,2025-05-02 01:45:00+00:00,12,16,13.1,34.9,11.2,380,25.6,81,44
5408,2025-05-02 02:00:00+00:00,12,16,15.7,35.8,11,420,26.2,79,45
5408,2025-05-02 02:30:00+00:00,23,37,11.4,33.9,11.1,210,27.3,75,42
5408,2025-05-02 02:45:00+00:00,23,37,20.2,32.6,11,520,27.6,74,41
5408,2025-05-02 03:00:00+00:00,23,37,17.4,30.9,11.2,310,27.6,74,39
5408,2025-05-02 03:15:00+00:00,17,28,18,30.4,10.7,350,28.5,71,38
5408,2025-05-02 03:30:00+00:00,17,28,16.3,31.1,10.7,140,28.3,70,39
5408,2025-05-02 03:45:00+00:00,17,28,22.9,30.9,10.6,400,28.8,67,39
5408,2025-05-02 04:15:00+00:00,13,32,22.3,27.6,10.3,350,29.7,63,34
5408,2025-05-02 04:45:00+00:00,13,32,23.3,23.3,10.4,150,30.1,56,32
5408,2025-05-02 05:00:00+00:00,13,32,26.5,22.2,10.5,-410,30.7,53,32
5408,2025-05-02 05:15:00+00:00,16,31,22.3,20.1,10.5,-130,31.2,53,31
5408,2025-05-02 05:30:00+00:00,16,31,23.9,20.8,10.4,16.09,31.7,50,31
5408,2025-05-02 05:45:00+00:00,16,31,23.7,22.1,10.3,12.55,32,49,31
5408,2025-05-02 06:00:00+00:00,16,31,24.5,22.1,10.2,340,32.3,47,31
5408,2025-05-02 06:15:00+00:00,12,41,18.8,8,10.6,480,32.5,47,41
5408,2025-05-02 06:30:00+00:00,12,41,19.4,-4.9,9.7,0,32.7,46,41
5408,2025-05-02 06:45:00+00:00,12,41,25.5,28,8.7,80,32.5,46,41
5408,2025-05-02 07:00:00+00:00,12,41,27.2,21.8,8.4,570,32.7,45,41
5408,2025-05-02 07:15:00+00:00,13,45,26.9,21,-2.9,440,33.1,44,45
5408,2025-05-02 07:30:00+00:00,13,45,27.2,21.5,373.2,0,33.5,43,198
5408,2025-05-02 07:45:00+00:00,13,45,29.4,21.5,8,0,33.4,43,45
5408,2025-05-02 08:00:00+00:00,13,45,28,21.8,7.7,0,33.8,43,45
5408,2025-05-02 08:15:00+00:00,23,54,24.5,21.5,8.7,530,33.6,43,54
5408,2025-05-02 08:30:00+00:00,23,54,0,20.8,8.7,810,33.7,43,54
5408,2025-05-02 08:45:00+00:00,23,54,0,19.3,8.6,960,33.6,43,54
5408,2025-05-02 09:00:00+00:00,23,54,0,20.3,8.8,1190,34.1,41,56
5408,2025-05-02 09:15:00+00:00,24,52,0,23.7,8.8,1450,34.1,42,70
5408,2025-05-02 09:30:00+00:00,24,52,0,23.3,8.8,1350,33.8,43,65
5408,2025-05-02 09:45:00+00:00,24,52,31.9,22.8,8.8,1260,33.5,43,60
5408,2025-05-02 10:00:00+00:00,24,52,28.2,25.2,9.1,1040,33.2,43,52
5408,2025-05-02 10:15:00+00:00,23,60,28,23.8,9.2,1310,33,44,62
5408,2025-05-02 10:30:00+00:00,23,60,28,25.2,9.2,1570,32.9,44,77
5408,2025-05-02 10:45:00+00:00,23,60,28.2,25.3,9.3,1580,32.5,45,77
5408,2025-05-02 11:00:00+00:00,23,60,29.2,27.2,9.7,1610,32.1,46,79
5408,2025-05-02 11:30:00+00:00,27,76,25.9,29.2,9.3,1510,30.9,50,76
5408,2025-05-02 11:45:00+00:00,27,76,25.7,30.4,9.3,1910,30.5,51,95
5408,2025-05-02 12:00:00+00:00,27,76,21.2,32.8,9.9,2060,30.2,52,76
5408,2025-05-02 12:15:00+00:00,24,96,16.9,36.6,9.9,2130,29.8,53,101
5408,2025-05-02 12:30:00+00:00,24,96,15.9,40.8,10.3,1890,29.6,53,96
5408,2025-05-02 12:45:00+00:00,24,96,14.9,47.1,10.6,2210,29.2,55,102
5408,2025-05-02 13:00:00+00:00,24,96,17.8,49.1,10.5,2360,29,57,104
5408,2025-05-02 13:30:00+00:00,27,78,14.1,42.5,10.6,1940,28.5,60,97
5408,2025-05-02 13:45:00+00:00,27,78,13.5,40.6,10.4,2240,28.3,62,103
5408,2025-05-02 14:00:00+00:00,27,78,12.3,38.1,10.2,2460,28.1,65,106
5408,2025-05-02 14:15:00+00:00,30,101,11.4,36.6,10.5,2070,27.7,68,101
5408,2025-05-02 14:30:00+00:00,30,101,13.5,36.4,10.2,2130,27.5,70,101
5408,2025-05-02 14:45:00+00:00,30,101,12.3,35.9,10,2280,27.3,72,103
5408,2025-05-02 15:00:00+00:00,30,101,12.3,34.7,10,2400,27.1,72,105
5408,2025-05-02 15:15:00+00:00,21,27,12.9,33.5,10.1,1900,27,73,95
5408,2025-05-02 15:30:00+00:00,21,27,14.1,32,10,890,26.9,73,44
5408,2025-05-02 15:45:00+00:00,21,27,12.7,30.6,9.7,980,26.7,74,49
5408,2025-05-02 16:00:00+00:00,21,27,12.5,26.6,10,1100,26.6,75,51
5408,2025-05-02 16:30:00+00:00,19,28,11.2,27.2,9.8,900,26.3,76,45
5408,2025-05-02 16:45:00+00:00,19,28,10.8,27.2,9.7,960,26.2,76,48
5408,2025-05-02 17:00:00+00:00,19,28,9.2,27.1,9.7,1270,26.1,77,60
5408,2025-05-02 17:15:00+00:00,22,41,7.8,27.1,9.9,1080,26,77,41
5408,2025-05-02 17:30:00+00:00,22,41,6.7,29.1,9.9,820,26.1,78,41
5408,2025-05-02 17:45:00+00:00,22,41,5.1,30.4,10.1,1010,26.1,77,41
5408,2025-05-02 18:00:00+00:00,22,41,5.5,31.9,9.6,970,26,78,48
5408,2025-05-02 18:15:00+00:00,22,36,6.5,31.6,9.3,800,26.1,78,40
5408,2025-05-02 19:15:00+00:00,22,33,10.2,28,9.7,850,26,80,42
5408,2025-05-02 19:30:00+00:00,22,33,6.7,26.8,9.9,490,25.9,80,37
5408,2025-05-02 19:45:00+00:00,22,33,15.1,26.6,10,780,25.9,81,39
5408,2025-05-02 20:00:00+00:00,22,33,14.1,26.8,9.9,740,25.8,81,37
5408,2025-05-02 20:30:00+00:00,17,35,7.6,25.9,9.8,470,25.8,81,35
5408,2025-05-02 20:45:00+00:00,17,35,14.5,23.7,9.8,650,25.7,81,35
5408,2025-05-02 21:00:00+00:00,17,35,13.7,23.8,10,710,25.6,81,36
5408,2025-05-02 21:30:00+00:00,19,27,147.8,25.8,9.7,0,25.8,81,170
5408,2025-05-02 21:45:00+00:00,19,27,32.1,26.2,9.5,0,25.7,81,33
5408,2025-05-02 22:00:00+00:00,19,27,16.3,26.3,9.7,240,25.6,81,33
5408,2025-05-02 22:15:00+00:00,18,20,10.8,25.8,9.5,500,25.5,82,32
5408,2025-05-02 22:30:00+00:00,18,20,9.8,25.8,9.6,410,25.4,82,32
5408,2025-05-02 22:45:00+00:00,18,20,9.8,25.4,10,680,25.2,82,34
5408,2025-05-02 23:00:00+00:00,18,20,10.4,25.3,10.3,680,25.1,83,34
5408,2025-05-02 23:15:00+00:00,16,18,10,25.4,10,1020,25.1,83,32
5408,2025-05-02 23:30:00+00:00,16,18,8.8,25.3,10.1,610,25,82,32
5408,2025-05-02 23:45:00+00:00,16,18,15.1,24.3,10,820,25.1,82,41
5408,2025-05-03 00:00:00+00:00,16,18,14.7,24.5,10,1000,25.1,82,50
5408,2025-05-03 00:30:00+00:00,16,12,8,23.4,9.7,730,25.2,82,36
5408,2025-05-03 00:45:00+00:00,16,12,15.9,24.8,9.4,1010,25.3,81,31
5408,2025-05-03 01:00:00+00:00,16,12,15.5,24.8,9,1130,25.6,80,53
5408,2025-05-03 01:30:00+00:00,13,11,13.5,22.9,8.9,980,26.2,78,49
5408,2025-05-03 01:45:00+00:00,13,11,15.9,22.5,9.1,1020,26.7,77,28
5408,2025-05-03 02:00:00+00:00,13,11,15.3,22.9,9.3,1050,26.8,77,29
5408,2025-05-03 02:15:00+00:00,16,27,15.5,25.8,9,980,27.1,76,49
5408,2025-05-03 02:30:00+00:00,16,27,13.5,25.6,9.5,950,27.7,74,48
5408,2025-05-03 02:45:00+00:00,16,27,18.4,26,9.1,1290,28.4,70,61
5408,2025-05-03 03:00:00+00:00,16,27,18.2,25.8,9.1,1000,28.4,68,50
5408,2025-05-03 03:15:00+00:00,17,31,19.4,25.2,9.1,740,29,65,37
5408,2025-05-03 03:30:00+00:00,17,31,18.8,24.5,8.9,0,29.3,63,31
5408,2025-05-03 03:45:00+00:00,17,31,28,25.5,8.9,420,29.3,62,32
5408,2025-05-03 04:00:00+00:00,17,31,27.4,24.9,9.3,600,29.9,59,31
5408,2025-05-03 04:15:00+00:00,21,35,25.3,24.4,9.3,170,30.5,57,35
5408,2025-05-03 04:30:00+00:00,21,35,28,24,9.7,480,30.5,57,35
5408,2025-05-03 04:45:00+00:00,21,35,31.9,23.4,9.6,550,30.9,56,35
5408,2025-05-03 05:15:00+00:00,26,47,34.3,24.6,9.6,-1080,31.6,54,47
5408,2025-05-03 05:30:00+00:00,26,47,36.7,24.9,9.9,14.04,32,53,47
5408,2025-05-03 05:45:00+00:00,26,47,41.4,25.7,9.3,11.18,31.9,54,47
5408,2025-05-03 06:00:00+00:00,26,47,39.6,26.1,9.8,0,31.6,54,47
5408,2025-05-03 06:15:00+00:00,30,55,37.2,7.1,9.8,0,31.8,53,55
5408,2025-05-03 06:30:00+00:00,30,55,40.2,10.9,10.4,0,32.2,51,55
5408,2025-05-03 06:45:00+00:00,30,55,42.9,27.9,10.7,0,31.6,52,55
5408,2025-05-03 07:00:00+00:00,30,55,42.9,23.1,10.8,0,32,52,55
5408,2025-05-03 07:30:00+00:00,34,68,40.2,26.8,377,270,33.8,47,199
5408,2025-05-03 07:45:00+00:00,34,68,45.7,25.9,11,240,34.4,46,68
5408,2025-05-03 08:00:00+00:00,34,68,45.9,25,10.8,680,34.1,46,68
5408,2025-05-03 08:15:00+00:00,43,89,35.1,25.8,11.1,0,34.3,45,89
5408,2025-05-03 08:30:00+00:00,43,89,49.2,24.3,10.7,0,34.1,44,89
5408,2025-05-03 08:45:00+00:00,43,89,47.6,25.3,10.7,480,34.4,43,89
5408,2025-05-03 09:00:00+00:00,43,89,47.6,25.3,10.8,880,34.7,42,89
5408,2025-05-03 09:15:00+00:00,44,76,42.9,23.4,10.8,0,35,42,76
5408,2025-05-03 09:45:00+00:00,44,76,13.7,27.2,10.8,60,35.4,43,76
5408,2025-05-03 10:00:00+00:00,44,76,0,26.5,11,460,34.7,43,76
5408,2025-05-03 10:15:00+00:00,45,75,8.4,24.4,11.1,710,34.4,45,75
5408,2025-05-03 10:30:00+00:00,45,75,45.7,24,11.1,640,33.2,48,75
5408,2025-05-03 10:45:00+00:00,45,75,53.7,24.1,11.2,710,32.5,49,75
5408,2025-05-03 11:00:00+00:00,45,75,50.8,24.3,11.7,770,32.4,49,75
5408,2025-05-03 11:15:00+00:00,55,86,53.7,24.4,11.7,710,32.6,49,92
5408,2025-05-03 11:30:00+00:00,55,86,59.8,24.2,11.5,680,32.6,50,92
5408,2025-05-03 11:45:00+00:00,55,86,56.1,24.3,11.5,770,32.4,52,92
5408,2025-05-03 12:00:00+00:00,55,86,54.1,24.7,11.7,1000,31.9,53,92
5408,2025-05-03 12:15:00+00:00,56,91,50.2,25.7,12.1,1110,31.6,55,93
5408,2025-05-03 12:30:00+00:00,56,91,47.2,26.5,12,1100,31.1,56,93
5408,2025-05-03 12:45:00+00:00,56,91,47.2,25.9,12.1,1010,30.6,57,93
5408,2025-05-03 13:00:00+00:00,56,91,44.5,25.3,12.4,1020,30.3,58,93
5408,2025-05-03 13:30:00+00:00,67,116,41,29.3,12.7,1170,29.6,62,121
5408,2025-05-03 13:45:00+00:00,67,116,36.7,25.8,12.2,1320,29.1,63,121
5408,2025-05-03 14:15:00+00:00,68,90,33.3,28,13.5,810,28.4,67,125
5408,2025-05-03 14:30:00+00:00,68,90,33.3,26.6,13.3,20,28,67,125
5408,2025-05-03 14:45:00+00:00,68,90,31.6,25.5,13.4,840,27.7,68,125
5408,2025-05-03 15:00:00+00:00,68,90,28.8,25.7,12.6,0,27.5,69,125
5408,2025-05-03 15:15:00+00:00,34,37,23.9,27.1,10.8,0,27.3,70,56
5408,2025-05-03 15:30:00+00:00,34,37,31.9,26.5,10.6,2920,27.1,71,111
5408,2025-05-03 15:45:00+00:00,34,37,25.3,26.1,11.2,4280,26.9,72,128
5408,2025-05-03 16:00:00+00:00,34,37,23.9,24.9,11.6,4830,26.7,73,135
5408,2025-05-03 16:15:00+00:00,30,38,24.1,23.9,11.8,4560,26.6,73,132
5408,2025-05-03 16:30:00+00:00,30,38,23.3,23.4,11.7,4480,26.5,74,131
5408,2025-05-03 17:15:00+00:00,33,56,21.8,24.1,11.2,4520,26.2,74,131
5408,2025-05-03 17:30:00+00:00,33,56,18.2,24.9,11.2,4330,26,75,129
5408,2025-05-03 17:45:00+00:00,33,56,22.3,24.7,10.9,4670,25.8,75,133
5408,2025-05-03 18:00:00+00:00,33,56,21,25.9,10.9,4720,25.6,76,134
5408,2025-05-03 19:15:00+00:00,21,32,17.2,26,10.8,2680,25.4,77,108
5408,2025-05-03 19:30:00+00:00,21,32,15.9,26.9,10.4,560,25.4,77,35
5408,2025-05-03 19:45:00+00:00,21,32,16.3,26.4,10.5,730,25.5,77,36
5408,2025-05-03 20:00:00+00:00,21,32,17.2,25.6,10.2,780,25.6,76,39
5408,2025-05-03 20:30:00+00:00,19,28,15.7,25,10,480,25.9,76,32
5408,2025-05-03 20:45:00+00:00,19,28,20.6,24.9,9.9,760,25.9,76,38
5408,2025-05-03 21:00:00+00:00,19,28,16.7,24.9,10.2,780,25.8,75,39
5408,2025-05-03 21:15:00+00:00,18,26,-98.6,26.5,10.4,270,25.5,74,33
5408,2025-05-03 21:30:00+00:00,18,26,136.6,26.8,10.9,0,25.3,74,154
5408,2025-05-03 21:45:00+00:00,18,26,14.9,27.1,11,100,25.2,74,34
5408,2025-05-03 22:15:00+00:00,21,33,15.1,26.1,11.5,520,25,76,35
5408,2025-05-03 22:30:00+00:00,21,33,15.7,27,11,520,24.9,76,35
5408,2025-05-03 22:45:00+00:00,21,33,16.1,28.2,10.8,580,24.9,76,35
5408,2025-05-03 23:00:00+00:00,21,33,15.7,27.7,10.3,700,24.9,77,35
5408,2025-05-03 23:15:00+00:00,27,35,14.7,27.3,10.4,660,24.9,77,45
5408,2025-05-03 23:30:00+00:00,27,35,13.1,27.7,10.5,690,24.9,77,45
5408,2025-05-04 00:00:00+00:00,27,35,13.3,27.3,10.2,760,24.9,78,45
5408,2025-05-04 00:15:00+00:00,27,32,12.7,28,10.5,860,24.8,79,45
