location_id,datetimeUtc,pm2.5,pm10,o3,no2,so2,co,temperature,humidity,AQI
5408,2025-05-07 01:45:00+00:00,46,71,9.4,34.9,12,950,24.2,81,76
5408,2025-05-07 02:00:00+00:00,46,71,12.9,34.1,11.6,700,24.1,80,76
5408,2025-05-07 02:15:00+00:00,43,68,19.8,33.3,11.3,620,24.9,79,71
5408,2025-05-07 02:30:00+00:00,43,68,24.1,32.4,11,840,25.5,77,71
5408,2025-05-07 03:00:00+00:00,43,68,24.9,30.6,10.8,660,26.4,76,71
5408,2025-05-07 03:15:00+00:00,43,69,24.9,30.8,11.1,550,27.1,74,71
5408,2025-05-07 03:30:00+00:00,43,69,27.4,32.6,11.7,700,28.4,70,71
5408,2025-05-07 04:00:00+00:00,43,69,36.3,30.8,11.3,2320,29.1,68,104
5408,2025-05-07 04:15:00+00:00,37,72,40.8,30,10.6,2600,29.6,67,107
5408,2025-05-07 04:30:00+00:00,37,72,37.4,29.8,10.1,2830,29.6,66,110
5408,2025-05-07 04:45:00+00:00,37,72,38,29.6,10.1,2810,30.3,63,110
5408,2025-05-07 05:00:00+00:00,37,72,38.4,28.5,10,2840,30.1,64,110
5408,2025-05-07 05:15:00+00:00,33,56,43.5,28.3,10.1,950,30.7,61,56
5408,2025-05-07 05:30:00+00:00,33,56,39,28.7,12.4,22.66,30.9,61,56
5408,2025-05-07 06:00:00+00:00,33,56,45.9,36.6,14.1,8600,31.5,56,182
5408,2025-05-07 06:15:00+00:00,45,90,54.1,5.4,13.5,3270,32.2,52,116
5408,2025-05-07 06:30:00+00:00,45,90,54.7,-10.8,16.2,3020,32.7,51,113
5408,2025-05-07 06:45:00+00:00,45,90,55.3,38.7,19.9,2630,32.9,49,108
5408,2025-05-07 07:00:00+00:00,45,90,60,30.4,19,3020,32.8,48,113
5408,2025-05-07 07:15:00+00:00,54,101,62.7,30.3,2.5,1630,32.8,47,101
5408,2025-05-07 07:30:00+00:00,54,101,64.3,30,356.2,220,33.1,46,192
5408,2025-05-07 07:45:00+00:00,54,101,65.9,29.2,16.9,370,33.6,44,101
5408,2025-05-07 08:00:00+00:00,54,101,64.9,28.9,17,840,33.8,43,101
5408,2025-05-07 08:15:00+00:00,49,78,65.9,28.4,15.5,970,33.7,43,81
5408,2025-05-07 08:30:00+00:00,49,78,63.9,26.8,13.9,1310,34.5,40,81
5408,2025-05-07 08:45:00+00:00,49,78,65.3,26.1,14,370,35,39,81
5408,2025-05-07 09:00:00+00:00,49,78,69.2,26.5,14.1,0,34.7,41,81
5408,2025-05-07 09:15:00+00:00,52,77,73.1,27.2,14.7,570,33.6,45,86
5408,2025-05-07 09:30:00+00:00,52,77,75.7,27.4,15.5,1320,33.1,47,86
5408,2025-05-07 09:45:00+00:00,52,77,77.8,27.8,15,1280,32.9,47,86
5408,2025-05-07 10:00:00+00:00,52,77,73.1,27.7,13.7,1410,32.1,49,86
5408,2025-05-07 10:15:00+00:00,55,82,66.6,26.7,12.6,1470,31.4,52,92
5408,2025-05-07 10:45:00+00:00,55,82,60.6,26.1,11.7,1190,31.2,51,92
5408,2025-05-07 11:00:00+00:00,55,82,63.9,25.9,12.3,840,31.1,51,92
5408,2025-05-07 11:15:00+00:00,45,63,68.4,26.3,12.9,1010,30.6,51,75
5408,2025-05-07 11:45:00+00:00,45,63,61.7,28.1,12.1,1810,30,54,90
5408,2025-05-07 12:15:00+00:00,41,59,43.7,28.7,11.8,1640,28.4,65,80
5408,2025-05-07 12:45:00+00:00,41,59,29.2,30.1,10.6,0,28.3,65,68
5408,2025-05-07 13:00:00+00:00,41,59,33.1,29.2,11.1,320,28.1,65,68
5408,2025-05-07 14:30:00+00:00,41,41,38.8,28.4,9.8,0,26.6,71,68
5408,2025-05-07 15:00:00+00:00,41,41,38.4,31.8,9.7,0,26.3,72,68
5408,2025-05-07 15:15:00+00:00,48,63,38.2,30.2,9.5,310,26.3,73,80
5408,2025-05-07 15:30:00+00:00,48,63,37.2,30.7,10.4,780,26.1,74,80
5408,2025-05-07 15:45:00+00:00,48,63,36.1,29.2,10.9,1020,26.1,74,80
5408,2025-05-07 16:00:00+00:00,48,63,33.7,29.2,10.6,770,25.9,75,80
5408,2025-05-07 16:15:00+00:00,48,57,29.8,26.8,10,780,25.8,75,80
5408,2025-05-07 16:30:00+00:00,48,57,27.6,26.8,10.2,820,25.7,76,80
5408,2025-05-07 16:45:00+00:00,48,57,26.5,27.9,10.5,930,25.5,76,80
5408,2025-05-07 17:00:00+00:00,48,57,25.1,27.3,10.2,540,25.4,77,80
5408,2025-05-07 17:15:00+00:00,46,65,24.1,27.2,9.6,630,25.3,78,76
5408,2025-05-07 17:30:00+00:00,46,65,23.9,27.9,9.6,840,25.3,78,76
5408,2025-05-07 17:45:00+00:00,46,65,22.5,28.5,9.9,1010,25.2,79,76
5408,2025-05-07 18:00:00+00:00,46,65,20.4,28.9,9.9,790,25.2,79,76
5408,2025-05-07 18:15:00+00:00,51,66,17.8,28.7,9.6,740,25.1,80,85
5408,2025-05-07 19:15:00+00:00,43,59,20.8,27.9,10,1050,24.9,82,71
5408,2025-05-07 19:30:00+00:00,43,59,21.6,27.4,10.2,1120,24.9,82,71
5408,2025-05-07 19:45:00+00:00,43,59,22.3,27.4,10.5,1150,24.9,82,71
5408,2025-05-07 20:00:00+00:00,43,59,20.4,27.3,10.2,1060,24.8,82,71
5408,2025-05-07 20:15:00+00:00,35,48,17.2,27.1,9.8,1020,24.7,82,58
5408,2025-05-07 20:30:00+00:00,35,48,16.3,28.2,10.2,1230,24.6,83,58
5408,2025-05-07 20:45:00+00:00,35,48,16.7,27.5,10.6,1200,24.6,83,58
5408,2025-05-07 21:15:00+00:00,40,47,-13.1,28.4,10,300,24.7,82,66
5408,2025-05-07 21:30:00+00:00,40,47,139.7,27.6,9.7,1490,24.6,83,158
5408,2025-05-07 21:45:00+00:00,40,47,18.4,26.2,9.9,1870,24.4,84,93
5408,2025-05-07 22:00:00+00:00,40,47,15.1,24.7,9.6,2050,24.3,84,66
5408,2025-05-07 22:15:00+00:00,37,45,11.8,25.2,10.1,1760,24.1,84,87
5408,2025-05-07 22:30:00+00:00,37,45,8.2,27,10.4,1770,23.9,85,87
5408,2025-05-07 22:45:00+00:00,37,45,10.2,27.5,10.3,2130,23.8,85,101
5408,2025-05-07 23:00:00+00:00,37,45,10.2,26.7,9.6,2030,23.8,85,61
5408,2025-05-07 23:15:00+00:00,39,49,9.8,27.7,9.3,980,23.9,85,65
5408,2025-05-07 23:30:00+00:00,39,49,8.4,29.7,9.5,240,23.8,85,65
5408,2025-05-08 00:00:00+00:00,39,49,14.1,31.4,10.1,340,23.7,85,65
5408,2025-05-08 00:30:00+00:00,35,42,19.8,30.8,10.2,310,23.8,85,58
5408,2025-05-08 00:45:00+00:00,35,42,25.1,29.6,10.1,560,23.9,85,58
5408,2025-05-08 01:15:00+00:00,37,41,24.1,27.5,9.8,340,24.8,83,61
5408,2025-05-08 02:00:00+00:00,37,41,35.9,28.6,10.2,780,26.9,76,61
5408,2025-05-08 02:15:00+00:00,35,42,38.4,27.9,10,770,27.4,74,58
5408,2025-05-08 02:30:00+00:00,35,42,44.5,27.5,10.1,930,27.6,73,58
5408,2025-05-08 02:45:00+00:00,35,42,45.5,27.7,9.9,820,28,70,58
5408,2025-05-08 03:00:00+00:00,35,42,45.5,27.9,10,720,28.4,68,58
5408,2025-05-08 03:15:00+00:00,35,42,48,27.3,10.4,600,27.9,69,58
5408,2025-05-08 03:30:00+00:00,35,42,47.4,26.5,10.7,490,28.1,67,58
5408,2025-05-08 03:45:00+00:00,35,42,51,25.7,10.7,690,28.8,64,58
5408,2025-05-08 04:15:00+00:00,37,42,49.6,25,10.3,800,29.9,60,61
5408,2025-05-08 04:30:00+00:00,37,42,46.6,24.3,10.6,820,30.5,58,61
5408,2025-05-08 04:45:00+00:00,37,42,50.2,24.7,10.4,1120,30.6,57,61
5408,2025-05-08 05:00:00+00:00,37,42,52.1,24.5,9.7,1090,30.6,58,61
5408,2025-05-08 05:15:00+00:00,37,44,50.6,24.6,10.2,-770,30.8,57,61
5408,2025-05-08 05:30:00+00:00,37,44,52.1,25.1,11.3,22.13,31.3,55,61
5408,2025-05-08 05:45:00+00:00,37,44,52.5,27.1,11.7,17.84,32.2,51,61
5408,2025-05-08 06:15:00+00:00,37,45,52.7,2.6,11.2,0,32.2,49,61
5408,2025-05-08 06:30:00+00:00,37,45,69.4,-10,11.4,0,31.8,49,69
5408,2025-05-08 06:45:00+00:00,37,45,60.8,30.5,12.2,70,32.5,47,61
5408,2025-05-08 07:00:00+00:00,37,45,44.5,25.3,13.2,0,32.7,47,61
5408,2025-05-08 07:15:00+00:00,40,50,34.9,24.9,1.7,270,33.2,46,66
5408,2025-05-08 07:30:00+00:00,40,50,47.6,22.7,359,0,33.2,45,193
5408,2025-05-08 07:45:00+00:00,40,50,61.2,27.9,5.5,0,33.6,44,66
5408,2025-05-08 08:00:00+00:00,40,50,58.4,29.6,5,160,34.2,44,66
5408,2025-05-08 08:15:00+00:00,44,45,64.5,29.5,6.1,5190,34.5,43,140
5408,2025-05-08 08:30:00+00:00,38,45,57.6,28.3,10.4,5810,33.7,43,147
5408,2025-05-08 08:45:00+00:00,38,45,59.8,26.4,12,5810,30.8,47,147
5408,2025-05-08 09:00:00+00:00,38,45,59,25.4,11,2300,29.8,50,104
5408,2025-05-08 09:15:00+00:00,68,70,60.2,22.7,11.8,1850,28.3,50,125
5408,2025-05-08 09:30:00+00:00,68,70,60.6,21.2,12,500,27.1,52,125
5408,2025-05-08 09:45:00+00:00,68,70,59.2,21,11.9,0,26.8,55,125
5408,2025-05-08 10:00:00+00:00,68,70,58.6,24.5,10.8,0,26.9,55,125
5408,2025-05-08 10:15:00+00:00,26,296,57.4,26,10.5,1050,27.1,54,246
5408,2025-05-08 10:30:00+00:00,26,296,64.5,27.6,11.2,1440,26.2,62,246
5408,2025-05-08 10:45:00+00:00,26,296,64.9,27.8,11.4,1630,25.5,66,246
5408,2025-05-08 11:00:00+00:00,26,296,64.1,28,11.4,2000,26,63,246
5408,2025-05-08 11:15:00+00:00,37,296,62.1,27.6,11.8,970,26.3,60,246
5408,2025-05-08 11:30:00+00:00,34,61,60.4,28.7,12,210,26,61,61
5408,2025-05-08 11:45:00+00:00,34,61,60.4,29.8,11.8,0,25.4,61,61
5408,2025-05-08 12:00:00+00:00,34,61,57,31.6,11.6,0,25.5,62,61
5408,2025-05-08 12:15:00+00:00,34,54,52.1,33.7,11.3,0,25.7,60,56
5408,2025-05-08 12:30:00+00:00,34,54,48.8,36.1,11.1,0,25.9,60,56
5408,2025-05-08 12:45:00+00:00,34,54,54.9,37.5,11,0,26,58,56
5408,2025-05-08 13:00:00+00:00,34,54,58.8,36.5,12.4,0,25.3,61,59
5408,2025-05-08 13:15:00+00:00,37,69,58.8,34.4,12.8,190,24.9,62,69
5408,2025-05-08 13:30:00+00:00,37,69,50.4,33.6,14.3,420,25.4,61,69
5408,2025-05-08 13:45:00+00:00,37,69,45.5,35.2,13.8,0,25.4,63,69
5408,2025-05-08 14:00:00+00:00,37,69,48.2,35.1,12.7,0,25.1,64,69
5408,2025-05-08 14:15:00+00:00,29,62,46.5,35.7,12.7,0,25.2,63,62
5408,2025-05-08 15:15:00+00:00,36,91,37.6,36.6,14,840,25.7,63,91
5408,2025-05-08 15:30:00+00:00,36,91,30.8,38.9,14,3220,25.7,65,115
5408,2025-05-08 15:45:00+00:00,36,91,33.9,40.5,14.7,3660,25.5,66,121
5408,2025-05-08 16:00:00+00:00,36,91,29.8,39.7,14.6,3460,25,69,118
5408,2025-05-08 16:15:00+00:00,48,111,27.2,37.4,16.5,3270,24.6,71,116
5408,2025-05-08 16:30:00+00:00,48,111,24.1,37.1,19.8,3370,24.3,71,117
5408,2025-05-08 16:45:00+00:00,48,111,35.3,37,20.1,3310,24.2,69,116
5408,2025-05-08 17:00:00+00:00,48,111,35.7,34,18.1,3540,24.1,71,119
5408,2025-05-08 17:15:00+00:00,31,79,34.3,32.7,16.2,3240,23.9,73,115
5408,2025-05-08 17:30:00+00:00,31,79,34.7,31.4,14.3,2970,23.7,73,112
5408,2025-05-08 17:45:00+00:00,31,79,37.2,28.7,12.9,3440,23.7,74,118
5408,2025-05-08 18:00:00+00:00,31,79,40.2,28.2,12.6,3600,23.7,74,120
5408,2025-05-08 18:15:00+00:00,21,43,40.8,27.4,12.6,3260,23.8,74,116
5408,2025-05-08 19:15:00+00:00,25,41,36.1,27.4,13.5,1560,23.6,75,76
5408,2025-05-08 19:30:00+00:00,25,41,34.9,27.1,14,390,23.5,75,42
5408,2025-05-08 19:45:00+00:00,25,41,34.1,27.2,14.2,660,23.5,76,42
5408,2025-05-08 20:15:00+00:00,19,36,32.7,26.2,13.3,560,23.4,76,36
5408,2025-05-08 20:30:00+00:00,19,36,30.2,26.6,13.7,570,23.4,77,36
5408,2025-05-08 20:45:00+00:00,19,36,27.2,26.8,14,770,23.3,78,38
5408,2025-05-08 21:00:00+00:00,19,36,24.3,26,13.7,730,23.2,79,36
5408,2025-05-08 21:30:00+00:00,21,42,153.5,29.2,14,0,23.5,79,179
5408,2025-05-08 21:45:00+00:00,21,42,19.6,27.3,13.5,180,23.7,79,42
5408,2025-05-08 22:00:00+00:00,21,42,19.8,27.7,13.7,600,23.7,79,42
5408,2025-05-08 22:15:00+00:00,25,51,16.3,29.4,13.4,520,23.6,79,51
5408,2025-05-08 22:45:00+00:00,25,51,13.9,31.1,11.8,0,23.3,80,51
5408,2025-05-08 23:00:00+00:00,25,51,17.6,31.5,11.7,930,23.2,80,51
5408,2025-05-08 23:15:00+00:00,26,52,18,29.4,12,920,23.2,81,52
5408,2025-05-08 23:45:00+00:00,26,52,16.7,29.8,11.7,760,23.3,81,52
5408,2025-05-09 00:00:00+00:00,26,52,14.3,29.4,12.3,0,23.4,81,52
5408,2025-05-09 00:15:00+00:00,31,56,10,30.3,12.2,0,23.4,81,56
5408,2025-05-09 00:30:00+00:00,31,56,9.6,30.5,11.5,0,23.4,81,56
5408,2025-05-09 00:45:00+00:00,31,56,12.2,31.3,10.7,0,23.3,81,56
5408,2025-05-09 01:00:00+00:00,31,56,13.9,31.2,10.3,0,23.6,81,56
5408,2025-05-09 01:15:00+00:00,30,61,13.1,30.2,10.8,0,23.8,81,61
5408,2025-05-09 01:30:00+00:00,30,61,12.2,30.3,10.6,0,23.9,81,61
5408,2025-05-09 01:45:00+00:00,30,61,19.6,30.6,10.4,0,24.5,77,61
5408,2025-05-09 02:00:00+00:00,30,61,25.7,29.6,10.6,0,25,74,61
5408,2025-05-09 02:15:00+00:00,35,61,29.2,29.9,10.8,0,25.3,73,61
5408,2025-05-09 02:30:00+00:00,35,61,29.6,28.8,10.5,0,25.9,72,61
5408,2025-05-09 02:45:00+00:00,35,61,31.6,31.3,10.6,0,26.4,71,61
5408,2025-05-09 03:00:00+00:00,35,61,33.7,30.2,10.7,0,26.9,70,61
5408,2025-05-09 03:15:00+00:00,45,66,34.1,29.2,10.9,0,27.2,69,75
5408,2025-05-09 03:30:00+00:00,45,66,36.7,28.4,11,680,27.1,69,75
5408,2025-05-09 04:00:00+00:00,45,66,40.4,29.2,11,720,28.1,67,75
5408,2025-05-09 04:15:00+00:00,23,77,43.3,29.7,10.7,570,28.9,64,77
5408,2025-05-09 04:30:00+00:00,23,77,43.5,30.6,11.3,710,29.2,63,77
5408,2025-05-09 04:45:00+00:00,23,77,46.5,29.6,11.4,610,29.1,64,77
5408,2025-05-09 05:15:00+00:00,49,74,50.2,28.3,10.5,60,30.3,58,81
5408,2025-05-09 05:30:00+00:00,49,74,50.4,29.5,10.8,23.66,30.8,57,81
5408,2025-05-09 05:45:00+00:00,49,74,51.4,28.9,11.3,19.69,31.6,54,81
5408,2025-05-09 06:00:00+00:00,49,74,52.1,27.2,11.2,740,31.8,52,81
5408,2025-05-09 06:15:00+00:00,32,66,52.7,6.6,11.2,950,32.3,51,66
5408,2025-05-09 06:30:00+00:00,32,66,55.9,-15.4,11.7,770,32.4,49,66
5408,2025-05-09 07:00:00+00:00,32,66,55.1,26.5,11.6,150,33.1,48,66
5408,2025-05-09 07:15:00+00:00,37,65,60,25.7,1.3,230,32.9,48,65
5408,2025-05-09 07:30:00+00:00,37,65,60.6,27.7,357.8,1120,33.4,47,193
5408,2025-05-09 07:45:00+00:00,37,65,59.6,27.9,10.3,1150,32.9,48,65
5408,2025-05-09 08:00:00+00:00,37,65,60.4,27.1,10.3,970,33.4,46,65
5408,2025-05-09 08:15:00+00:00,31,63,60.6,27.9,10.3,1050,33.8,45,63
5408,2025-05-09 08:30:00+00:00,31,63,63.1,27.5,11.2,1270,33.9,45,63
5408,2025-05-09 08:45:00+00:00,31,63,60.6,27.1,11.1,1160,33.8,45,63
5408,2025-05-09 09:00:00+00:00,31,63,61.3,27.1,10.8,2630,34.3,43,108
5408,2025-05-09 09:15:00+00:00,31,67,64.9,24.9,10.5,3010,34.2,43,112
5408,2025-05-09 09:30:00+00:00,31,67,68.4,24.7,10.2,3080,34.1,42,113
5408,2025-05-09 09:45:00+00:00,31,67,69.8,25,10.9,2970,34.7,41,112
5408,2025-05-09 10:00:00+00:00,31,67,67.8,25.1,11.3,2610,34.5,42,107
5408,2025-05-09 10:15:00+00:00,32,59,66.1,24.4,11.2,2200,34.3,42,102
5408,2025-05-09 10:30:00+00:00,32,59,69.2,24,11.2,2430,33.6,43,105
5408,2025-05-09 10:45:00+00:00,32,59,74.9,24.7,10.8,2630,33.1,44,108
5408,2025-05-09 11:00:00+00:00,32,59,72.9,24.8,10.7,2500,33.6,41,106
5408,2025-05-09 11:15:00+00:00,31,63,75.3,24.8,10.9,1810,33.1,42,90
5408,2025-05-09 11:30:00+00:00,31,63,77.2,25.6,10.8,1050,32,46,77
5408,2025-05-09 11:45:00+00:00,31,63,74.7,25.7,11.3,1210,31.5,49,75
5408,2025-05-09 12:00:00+00:00,31,63,59.8,25.9,11.2,1190,30.7,54,63
5408,2025-05-09 12:30:00+00:00,29,69,54.7,28.1,10.7,840,29.7,58,69
5408,2025-05-09 12:45:00+00:00,29,69,53.7,24.4,10.9,1200,29.3,59,69
5408,2025-05-09 13:00:00+00:00,29,69,54.3,25.7,10.8,1250,29,61,69
5408,2025-05-09 13:15:00+00:00,43,75,47.4,26.2,11.2,770,28.6,64,75
5408,2025-05-09 13:30:00+00:00,43,75,44.7,25.7,11.4,710,28.3,65,75
5408,2025-05-09 13:45:00+00:00,43,75,44.5,25.2,11.7,940,28.1,65,75
5408,2025-05-09 14:00:00+00:00,43,75,42.1,25.8,11.4,950,27.9,64,75
5408,2025-05-09 14:15:00+00:00,47,78,42.3,26,11.5,780,27.6,66,78
5408,2025-05-09 14:45:00+00:00,47,78,42.3,28.8,12.4,890,27.2,69,78
5408,2025-05-09 15:00:00+00:00,47,78,43.1,26.9,12.1,960,27,69,78
5408,2025-05-09 15:15:00+00:00,47,71,44.7,26.8,12.4,530,26.7,70,78
5408,2025-05-09 15:30:00+00:00,47,71,43.7,25,12.7,470,26.5,71,78
5408,2025-05-09 15:45:00+00:00,47,71,41.9,24,13.2,790,26.4,72,78
5408,2025-05-09 16:00:00+00:00,47,71,39.8,23.9,13.3,520,26.1,73,78
5408,2025-05-09 16:15:00+00:00,58,89,40.2,24.8,13.5,300,26,73,97
5408,2025-05-09 16:30:00+00:00,58,89,38.8,27.3,13.8,340,26,74,97
5408,2025-05-09 16:45:00+00:00,58,89,38.2,27,13.8,720,25.7,75,97
5408,2025-05-09 17:00:00+00:00,58,89,37.6,26.8,13,810,25.6,76,97
5408,2025-05-09 17:15:00+00:00,49,83,36.8,25.9,12.5,240,25.5,77,83
5408,2025-05-09 17:30:00+00:00,49,83,31.6,27.6,13.1,0,25.6,77,83
5408,2025-05-09 17:45:00+00:00,49,83,28,27.8,12.5,0,25.6,77,83
5408,2025-05-09 18:00:00+00:00,49,83,37,27.8,12.1,0,25.6,77,83
5408,2025-05-09 18:15:00+00:00,57,88,40.2,28.5,11.4,0,25.6,77,95
5408,2025-05-09 19:15:00+00:00,52,88,25.9,28.8,7.6,0,25.1,79,88
5408,2025-05-09 19:30:00+00:00,52,88,25.7,28.6,7.6,980,25,80,88
5408,2025-05-09 19:45:00+00:00,52,88,24.9,28.9,7.3,1170,24.9,80,88
5408,2025-05-09 20:00:00+00:00,52,88,23.5,29,7.3,1040,24.8,80,88
5408,2025-05-09 20:15:00+00:00,49,84,22.7,28.4,7.5,1020,24.8,81,84
5408,2025-05-09 20:30:00+00:00,49,84,22,27.7,7.8,1280,24.7,81,84
5408,2025-05-09 20:45:00+00:00,49,84,22.5,28.6,7.6,1160,24.7,81,84
5408,2025-05-09 21:00:00+00:00,49,84,24.7,27.9,7.3,1110,24.6,81,84
5408,2025-05-09 21:15:00+00:00,41,80,-3.5,28.3,6.9,410,24.6,82,80
5408,2025-05-09 21:30:00+00:00,41,80,133.5,28.7,6.8,810,24.6,82,149
5408,2025-05-09 21:45:00+00:00,41,80,18.8,27.9,6.7,950,24.5,82,80
5408,2025-05-09 22:00:00+00:00,41,80,21,27.1,6.7,920,24.4,82,80
5408,2025-05-09 22:15:00+00:00,48,77,17.8,26.9,6.9,730,24.4,82,80
5408,2025-05-09 22:30:00+00:00,48,77,23.1,28.1,7.1,950,24.5,82,80
5408,2025-05-09 22:45:00+00:00,48,77,23.1,28.4,7,1020,24.5,82,80
5408,2025-05-09 23:00:00+00:00,48,77,23.7,28.1,6.9,900,24.5,82,80
5408,2025-05-09 23:15:00+00:00,42,83,20.8,28.4,6.9,1370,24.5,82,83
5408,2025-05-09 23:30:00+00:00,42,83,14.9,29.2,7.2,1830,24.2,83,91
5408,2025-05-09 23:45:00+00:00,42,83,16.9,29.7,7,2080,23.9,84,83
5408,2025-05-10 00:00:00+00:00,42,83,18.2,29,7,1750,24.2,84,86
5408,2025-05-10 00:15:00+00:00,42,80,18.4,29,7,1950,24.4,83,97
5408,2025-05-10 00:30:00+00:00,42,80,14.3,29.5,8.6,1980,24.5,83,99
5408,2025-05-10 00:45:00+00:00,42,80,18.4,31,9.7,2140,24.8,82,102
5408,2025-05-10 01:00:00+00:00,42,80,23.5,31,9.7,1940,25.3,80,97
5408,2025-05-10 01:15:00+00:00,39,77,27.4,30.5,9.6,1960,25.9,79,98
5408,2025-05-10 01:30:00+00:00,39,77,29,29.4,10,2120,26.2,78,101
5408,2025-05-10 01:45:00+00:00,39,77,29.6,28.8,10.5,2110,26.4,77,101
5408,2025-05-10 02:15:00+00:00,40,76,38.4,27.8,10.7,2890,27.2,74,111
5408,2025-05-10 02:30:00+00:00,40,76,41.2,27.2,11.3,3550,27.5,73,119
5408,2025-05-10 02:45:00+00:00,40,76,44.5,26.2,11.5,3790,27.6,73,122
5408,2025-05-10 03:00:00+00:00,40,76,45.7,24.7,12,3820,27.3,74,123
5408,2025-05-10 03:15:00+00:00,26,67,46.1,24,11.8,2040,27.6,73,67
5408,2025-05-10 03:30:00+00:00,26,67,47,23.4,11.9,260,27.9,71,67
5408,2025-05-10 03:45:00+00:00,26,67,48.4,23.1,11.8,620,28.7,69,67
