location_id,datetimeUtc,pm2.5,pm10,o3,no2,so2,co,temperature,humidity,AQI
5408,2025-05-10 04:00:00+00:00,26,67,49.6,22.7,11.6,1060,29,67,67
5408,2025-05-10 04:30:00+00:00,29,66,52.1,20.8,11.6,710,29.6,64,66
5408,2025-05-10 04:45:00+00:00,29,66,53.7,23.4,11.4,1330,29.6,63,66
5408,2025-05-10 05:00:00+00:00,29,66,55.7,23,11.5,1510,30.5,59,73
5408,2025-05-10 05:15:00+00:00,35,68,56.6,23.1,11.7,-500,30.9,55,68
5408,2025-05-10 05:30:00+00:00,35,68,56.1,24,11.7,22.18,31.5,53,68
5408,2025-05-10 05:45:00+00:00,35,68,57.2,25.1,11.7,18.26,31.8,51,68
5408,2025-05-10 06:00:00+00:00,35,68,58.8,24.1,11.5,790,31.9,50,68
5408,2025-05-10 06:15:00+00:00,32,67,58.6,4,11.3,240,32.4,49,67
5408,2025-05-10 06:30:00+00:00,32,67,60.6,-12.6,11.5,100,32.9,48,67
5408,2025-05-10 06:45:00+00:00,32,67,58.4,19.2,11.4,0,33.2,47,67
5408,2025-05-10 07:15:00+00:00,41,76,54.9,19.3,0.8,1520,33.2,46,76
5408,2025-05-10 07:30:00+00:00,41,76,55.9,22,354.3,1000,33.1,46,191
5408,2025-05-10 07:45:00+00:00,41,76,57,22.5,12.8,1270,34.1,44,76
5408,2025-05-10 08:00:00+00:00,41,76,62.9,23.3,12.5,1240,34.2,43,76
5408,2025-05-10 08:15:00+00:00,42,73,63.5,22.4,12.2,980,34.2,43,73
5408,2025-05-10 08:30:00+00:00,42,73,64.7,21.7,12.1,1310,33.4,45,73
5408,2025-05-10 08:45:00+00:00,42,73,64.5,22,12.3,1080,34,43,73
5408,2025-05-10 09:00:00+00:00,42,73,63.9,22,12,900,34.9,41,73
5408,2025-05-10 09:30:00+00:00,43,70,68,21.8,12.4,880,34.7,40,71
5408,2025-05-10 09:45:00+00:00,43,70,66.6,23.1,11.2,0,34.8,40,71
5408,2025-05-10 10:00:00+00:00,43,70,68.4,24.2,9.6,1570,34.1,42,77
5408,2025-05-10 10:15:00+00:00,45,79,70.4,24.3,9.6,3020,33.6,43,113
5408,2025-05-10 10:30:00+00:00,45,79,73.7,24.5,10.7,3930,33.3,43,124
5408,2025-05-10 10:45:00+00:00,45,79,76.2,23.5,11.1,3700,33,45,121
5408,2025-05-10 11:00:00+00:00,45,79,71,24.3,10.7,170,32.4,47,79
5408,2025-05-10 11:15:00+00:00,48,91,69.4,28,9.7,880,31.9,48,91
5408,2025-05-10 11:45:00+00:00,48,91,68.4,24.9,10.7,4930,31.1,50,136
5408,2025-05-10 12:00:00+00:00,48,91,65.3,26.6,11.6,4770,30.8,51,134
5408,2025-05-10 12:15:00+00:00,51,98,63.7,26.6,12.1,4930,30.6,52,136
5408,2025-05-10 12:30:00+00:00,51,98,60.2,27.9,12.4,4930,30.3,53,136
5408,2025-05-10 12:45:00+00:00,51,98,56.8,28.6,12.1,4820,30,54,135
5408,2025-05-10 13:15:00+00:00,60,125,48.2,31.3,11.5,4930,29.3,56,136
5408,2025-05-10 13:30:00+00:00,60,125,40.8,31.8,11.7,4870,29,57,136
5408,2025-05-10 13:45:00+00:00,60,125,40.4,32.4,11.9,4990,28.8,56,137
5408,2025-05-10 14:00:00+00:00,60,125,38.4,30.4,11.9,4900,28.7,56,136
5408,2025-05-10 14:30:00+00:00,47,98,39.6,31.6,11.6,4910,28,59,136
5408,2025-05-10 14:45:00+00:00,47,98,38.4,30.2,12.1,4670,27.6,61,133
5408,2025-05-10 15:00:00+00:00,47,98,40,30,11.8,4560,27.4,62,132
5408,2025-05-10 15:15:00+00:00,45,83,40.2,30.1,11.7,2770,27.2,63,109
5408,2025-05-10 15:30:00+00:00,45,83,39.2,31.7,11.5,1270,27,65,83
5408,2025-05-10 15:45:00+00:00,45,83,40,30,11.7,1410,26.9,66,83
5408,2025-05-10 16:00:00+00:00,45,83,39.6,30.2,11.1,1160,26.7,69,83
5408,2025-05-10 16:15:00+00:00,53,101,40.2,29.5,11.2,1100,26.3,71,101
5408,2025-05-10 16:30:00+00:00,53,101,32.9,28.7,11.6,1450,26.2,72,101
5408,2025-05-10 16:45:00+00:00,53,101,26.1,29.9,11.4,1350,26,73,101
5408,2025-05-10 17:00:00+00:00,53,101,32.7,31.9,11.5,1210,25.8,74,101
5408,2025-05-10 17:15:00+00:00,67,114,34.7,31.4,11.3,1250,25.6,75,121
5408,2025-05-10 17:45:00+00:00,67,114,32.5,30.6,10.9,1330,25.4,77,121
5408,2025-05-10 18:00:00+00:00,67,114,29.8,30.5,10.9,1310,25.3,77,121
5408,2025-05-10 18:15:00+00:00,49,123,28.4,30.4,11.3,1150,25.2,78,116
5408,2025-05-10 19:15:00+00:00,53,122,30.4,30.5,13.4,1430,24.9,79,115
5408,2025-05-10 19:30:00+00:00,53,122,30.2,31,13.2,1260,24.8,79,115
5408,2025-05-10 19:45:00+00:00,53,122,29,30.6,13.2,2140,24.6,80,115
5408,2025-05-10 20:00:00+00:00,53,122,28.4,30.3,12.7,2440,24.4,81,115
5408,2025-05-10 21:15:00+00:00,57,137,-14.9,30.9,12.4,1520,23.9,83,125
5408,2025-05-10 21:30:00+00:00,57,137,150.5,31.7,13.3,980,23.8,83,174
5408,2025-05-10 21:45:00+00:00,57,137,25.5,32.1,13.4,1770,23.9,83,125
5408,2025-05-10 22:00:00+00:00,57,137,25.3,30.6,13.6,2000,23.9,83,125
5408,2025-05-10 22:15:00+00:00,65,138,24.3,29.7,13.7,2130,24,83,126
5408,2025-05-10 22:30:00+00:00,65,138,19.6,29.5,13.8,1890,24,83,126
5408,2025-05-10 22:45:00+00:00,65,138,20.4,30.4,14,2290,23.8,83,126
5408,2025-05-10 23:00:00+00:00,65,138,20,30.2,13.7,2370,24,83,126
5408,2025-05-10 23:15:00+00:00,67,128,16.1,30.6,13.9,1390,24,83,121
5408,2025-05-10 23:30:00+00:00,67,128,11.2,30.5,13.9,230,23.7,83,121
5408,2025-05-10 23:45:00+00:00,67,128,13.5,31,13.5,530,23.5,84,121
5408,2025-05-11 00:00:00+00:00,67,128,14.7,30.5,14,700,23.5,84,121
5408,2025-05-11 00:15:00+00:00,67,127,14.7,31.4,14.2,310,23.6,84,121
5408,2025-05-11 00:45:00+00:00,67,127,16.7,33.9,12.1,610,24.2,83,121
5408,2025-05-11 01:00:00+00:00,67,127,13.7,33.2,11.6,580,24.8,81,121
5408,2025-05-11 01:15:00+00:00,63,112,17.4,32.6,11.5,570,25.7,79,108
5408,2025-05-11 01:30:00+00:00,63,112,30.8,31.4,11.5,340,26.5,76,108
5408,2025-05-11 01:45:00+00:00,63,112,34.1,29.8,11.6,700,27.1,75,108
5408,2025-05-11 02:00:00+00:00,63,112,39.6,28.9,11.4,0,27.5,74,108
5408,2025-05-11 02:15:00+00:00,46,84,41,29.1,10.9,0,27.6,73,84
5408,2025-05-11 02:30:00+00:00,46,84,39,27.4,11.1,540,27.8,72,84
5408,2025-05-11 02:45:00+00:00,46,84,35.7,26.1,10.7,0,28.1,71,84
5408,2025-05-11 03:00:00+00:00,46,84,43.5,25.7,10.6,520,28.6,69,84
5408,2025-05-11 03:15:00+00:00,30,64,41.6,27,10.9,640,28.8,67,64
5408,2025-05-11 03:30:00+00:00,30,64,43.3,26.6,10.7,100,29,67,64
5408,2025-05-11 03:45:00+00:00,30,64,48,26.4,10.8,770,29.4,66,64
5408,2025-05-11 04:00:00+00:00,30,64,48.8,26,11.3,870,30.2,63,64
5408,2025-05-11 04:15:00+00:00,32,78,50.6,25.1,11.6,620,30.9,58,78
5408,2025-05-11 04:30:00+00:00,32,78,48.2,24.7,12.5,0,31.4,54,78
5408,2025-05-11 04:45:00+00:00,32,78,42.9,25.6,13.1,0,31.8,51,78
5408,2025-05-11 05:15:00+00:00,39,76,69,24.6,13.3,-2280,32.9,47,76
5408,2025-05-11 05:30:00+00:00,39,76,87.6,24.9,14.2,21.03,33,46,88
5408,2025-05-11 05:45:00+00:00,39,76,52.5,25.2,14.9,17.13,33.4,44,76
5408,2025-05-11 06:15:00+00:00,43,84,59.8,4.9,14.4,0,34.1,40,84
5408,2025-05-11 06:30:00+00:00,43,84,65.9,-10.5,13.3,0,34.3,39,84
5408,2025-05-11 06:45:00+00:00,43,84,61.9,29.9,13,0,34.5,38,84
5408,2025-05-11 07:00:00+00:00,43,84,62.5,22.3,11.7,0,34.4,38,84
5408,2025-05-11 07:15:00+00:00,36,75,57.6,23.9,-1.3,0,35,36,75
5408,2025-05-11 07:30:00+00:00,36,75,57.2,24.3,353.6,860,35.1,36,191
5408,2025-05-11 07:45:00+00:00,36,75,57.8,23.3,10.9,1650,35.1,36,81
5408,2025-05-11 08:00:00+00:00,36,75,59.2,23.5,11.1,1030,35.2,37,75
5408,2025-05-11 08:15:00+00:00,39,68,59.2,23.6,10.6,890,35.1,36,68
5408,2025-05-11 08:30:00+00:00,39,68,58.4,24.5,10.7,1010,35.8,35,68
5408,2025-05-11 08:45:00+00:00,39,68,57.2,25.2,10.1,530,36.8,33,68
5408,2025-05-11 09:00:00+00:00,39,68,59.8,24.8,9.4,1040,36.7,34,68
5408,2025-05-11 09:15:00+00:00,35,60,61.7,23.9,9.4,820,36.2,34,62
5408,2025-05-11 09:30:00+00:00,35,60,64.9,23.4,10.6,820,36.1,35,65
5408,2025-05-11 09:45:00+00:00,35,60,68.2,24,9.5,1010,35.9,35,68
5408,2025-05-11 10:00:00+00:00,35,60,71.5,24.5,8.8,1500,35.6,34,73
5408,2025-05-11 10:15:00+00:00,35,67,72.3,24.1,9.2,1360,35.8,34,72
5408,2025-05-11 10:30:00+00:00,35,67,72.1,25.2,10.3,1350,35.8,33,72
5408,2025-05-11 10:45:00+00:00,35,67,68.6,25.8,9.7,0,35.6,32,69
5408,2025-05-11 11:15:00+00:00,34,62,71.1,26.3,10.2,1830,35.4,33,91
5408,2025-05-11 11:30:00+00:00,34,62,71.3,25.8,10.6,790,35.1,33,71
5408,2025-05-11 11:45:00+00:00,34,62,62.9,25.9,9.6,180,33.9,44,63
5408,2025-05-11 12:00:00+00:00,34,62,55.5,26.3,7.5,0,32.4,50,62
5408,2025-05-11 12:15:00+00:00,42,89,55.5,27.6,6.6,0,31.6,52,89
5408,2025-05-11 12:30:00+00:00,42,89,54.3,26.1,10.4,1430,31,54,89
5408,2025-05-11 12:45:00+00:00,42,89,50.8,25.5,13.5,1120,30.6,55,89
5408,2025-05-11 13:00:00+00:00,42,89,48.2,27.4,14.6,890,30.2,55,89
5408,2025-05-11 13:15:00+00:00,54,107,45.5,29.2,14.7,690,29.8,56,105
5408,2025-05-11 13:30:00+00:00,54,107,44.5,29.8,14.8,480,29.4,58,105
5408,2025-05-11 13:45:00+00:00,54,107,48.8,29.5,14.6,2260,29.1,60,105
5408,2025-05-11 14:00:00+00:00,54,107,43.7,28.3,14.4,2120,28.8,59,105
5408,2025-05-11 14:15:00+00:00,47,103,39.4,28.2,14.4,1760,28.6,58,102
5408,2025-05-11 14:30:00+00:00,47,103,32.1,29,16,1590,28.2,59,102
5408,2025-05-11 14:45:00+00:00,47,103,32.5,29.7,16.6,2030,27.9,59,102
5408,2025-05-11 15:00:00+00:00,47,103,31,29.7,16.6,2000,27.6,60,102
5408,2025-05-11 15:15:00+00:00,74,135,31,30.3,17.4,1560,27.4,61,145
5408,2025-05-11 15:30:00+00:00,74,135,27.8,30.9,17.2,640,27.1,63,145
5408,2025-05-11 15:45:00+00:00,74,135,28.6,32,17.2,1100,26.8,67,145
5408,2025-05-11 16:00:00+00:00,74,135,34.1,31.4,17.1,1100,26.6,70,145
5408,2025-05-11 16:15:00+00:00,85,146,31.2,32.1,16.9,810,26.4,71,183
5408,2025-05-11 16:30:00+00:00,85,146,31,32,16.6,870,26.3,72,183
5408,2025-05-11 16:45:00+00:00,85,146,28.8,30.7,16.3,1130,26,73,183
5408,2025-05-11 17:00:00+00:00,85,146,26.5,28.7,16.5,970,25.9,74,183
5408,2025-05-11 17:15:00+00:00,75,137,25.1,29.2,16.1,1000,25.7,76,149
5408,2025-05-11 17:30:00+00:00,75,137,22.1,29.3,15.9,660,25.4,77,149
5408,2025-05-11 17:45:00+00:00,75,137,21.6,30.4,15.4,1060,25.2,78,149
5408,2025-05-11 18:00:00+00:00,75,137,20.8,32.2,15.5,1090,25.2,79,149
5408,2025-05-11 18:15:00+00:00,82,212,22.5,30.2,15.2,650,25.1,79,175
5408,2025-05-11 19:15:00+00:00,76,229,24.3,32.3,12.4,310,24.8,81,186
5408,2025-05-11 19:45:00+00:00,76,229,26.9,32.6,11.9,1010,24.7,82,186
5408,2025-05-11 20:00:00+00:00,76,229,30.2,31.5,12.1,1060,24.7,82,186
5408,2025-05-11 20:15:00+00:00,63,126,29.8,29.3,11.9,740,24.7,83,118
5408,2025-05-11 20:30:00+00:00,63,126,31.8,29.5,11.9,950,24.7,83,118
5408,2025-05-11 20:45:00+00:00,63,126,33.5,28.8,11.9,980,24.6,83,118
5408,2025-05-11 21:00:00+00:00,63,126,26.5,28.6,12,870,24.5,83,118
5408,2025-05-11 21:15:00+00:00,54,109,-56.4,28,11.8,460,24.4,83,106
5408,2025-05-11 21:30:00+00:00,54,109,139.4,28,10.7,0,24.4,84,158
5408,2025-05-11 21:45:00+00:00,54,109,14.5,30.2,10,290,24.3,84,106
5408,2025-05-11 22:15:00+00:00,57,138,17.2,31.9,9.9,0,24.1,85,126
5408,2025-05-11 22:30:00+00:00,57,138,18.4,30.9,10.3,0,24.2,85,126
5408,2025-05-11 22:45:00+00:00,57,138,21,32.3,10.2,0,24.3,84,126
5408,2025-05-11 23:00:00+00:00,57,138,25.5,31.6,10.5,0,24.4,84,126
5408,2025-05-11 23:15:00+00:00,60,113,30.8,31.4,10.5,490,24.4,84,109
5408,2025-05-11 23:30:00+00:00,60,113,31.4,31.1,10.5,1530,24.4,84,109
5408,2025-05-11 23:45:00+00:00,60,113,34.9,30.4,10.6,1740,24.4,84,109
5408,2025-05-12 00:00:00+00:00,60,113,32.9,29.8,11,1610,24.3,84,109
5408,2025-05-12 00:15:00+00:00,56,101,30.6,29.2,10.8,1640,24.2,85,101
5408,2025-05-12 00:30:00+00:00,56,101,31.9,28,10.5,1740,24.3,85,101
5408,2025-05-12 00:45:00+00:00,56,101,30.8,28.3,10.9,1730,24.6,84,101
5408,2025-05-12 01:00:00+00:00,56,101,29.2,29.1,10.7,1830,24.9,83,101
5408,2025-05-12 01:15:00+00:00,48,100,33.3,28.5,10,1720,25.5,82,100
5408,2025-05-12 01:30:00+00:00,48,100,34.1,28.7,10.4,1940,26.1,80,100
5408,2025-05-12 01:45:00+00:00,48,100,36.8,28.1,10.8,1870,26.8,78,100
5408,2025-05-12 02:00:00+00:00,48,100,39.2,27.8,11.3,1890,27.7,74,100
5408,2025-05-12 02:15:00+00:00,52,100,41.7,26.5,11.8,1900,28.1,72,100
5408,2025-05-12 02:30:00+00:00,52,100,44.9,26.3,11.7,1870,28.2,70,100
5408,2025-05-12 02:45:00+00:00,52,100,46.6,26.9,11.5,2140,28.7,69,102
5408,2025-05-12 03:00:00+00:00,52,100,49.6,26.4,12.1,2150,29.2,66,102
5408,2025-05-12 03:15:00+00:00,48,98,50.8,26.9,12.5,1730,29.8,64,98
5408,2025-05-12 03:30:00+00:00,48,98,52.3,27.3,12.8,1010,30.1,62,98
5408,2025-05-12 03:45:00+00:00,48,98,55.5,27.1,13,1160,30.5,59,98
5408,2025-05-12 04:00:00+00:00,48,98,56.8,26.1,12.7,1360,31.5,55,98
5408,2025-05-12 04:15:00+00:00,57,98,58.4,26.5,12.1,1030,32.2,52,98
5408,2025-05-12 04:45:00+00:00,57,98,65.7,27.5,14.1,1490,32.8,49,98
5408,2025-05-12 05:00:00+00:00,57,98,68,27,14.2,1420,33.8,47,98
5408,2025-05-12 05:15:00+00:00,58,112,72.3,27.6,14.5,690,34.6,45,108
5408,2025-05-12 05:30:00+00:00,58,112,71.7,27.7,14.9,24.67,34.3,44,108
5408,2025-05-12 05:45:00+00:00,58,112,74.1,27.9,15.1,20.61,33.9,48,108
5408,2025-05-12 06:00:00+00:00,58,112,71.9,27.7,14.2,1740,34.5,46,108
5408,2025-05-12 06:15:00+00:00,63,124,76,3.9,13.7,1590,35,44,116
5408,2025-05-12 06:30:00+00:00,63,124,76,5.5,12.9,1340,35.3,44,116
5408,2025-05-12 06:45:00+00:00,63,124,77.2,29.6,12.1,1490,35.4,42,116
5408,2025-05-12 07:00:00+00:00,63,124,72.3,23.6,10.8,2000,35.7,42,116
5408,2025-05-12 07:15:00+00:00,57,115,70.8,24.3,-1.3,1680,36.1,40,110
5408,2025-05-12 07:30:00+00:00,57,115,71.9,25.4,353.2,540,35.9,40,191
5408,2025-05-12 07:45:00+00:00,57,115,66.6,25.5,8.4,380,36.6,38,110
5408,2025-05-12 08:00:00+00:00,57,115,66.8,26.1,8.8,620,37,35,110
5408,2025-05-12 08:15:00+00:00,47,91,65.1,25.9,9.1,570,37.2,34,91
5408,2025-05-12 08:45:00+00:00,47,91,65.3,28.2,11.2,780,37.5,32,91
5408,2025-05-12 09:15:00+00:00,43,90,63.1,27.5,10.8,350,37.4,30,90
5408,2025-05-12 09:30:00+00:00,43,90,56.4,28.6,12.8,620,37.9,29,90
5408,2025-05-12 09:45:00+00:00,43,90,55.7,31.1,33.7,790,37.7,31,90
5408,2025-05-12 10:00:00+00:00,43,90,55.9,35.4,49.3,580,37,33,90
5408,2025-05-12 10:15:00+00:00,68,209,64.9,39,37.9,740,37.1,32,173
5408,2025-05-12 10:30:00+00:00,68,209,68,40.6,39.9,850,37.1,32,173
5408,2025-05-12 10:45:00+00:00,68,209,75.1,39.9,30.3,850,36.8,31,173
5408,2025-05-12 11:15:00+00:00,65,155,77.8,36.2,17,770,36.5,29,137
5408,2025-05-12 11:30:00+00:00,65,155,80.6,33.8,16.3,1240,36.2,30,137
5408,2025-05-12 11:45:00+00:00,65,155,103.5,32,16.5,1370,35.2,38,137
5408,2025-05-12 12:00:00+00:00,65,155,64.3,30.5,12.6,1290,32.8,49,137
5408,2025-05-12 12:30:00+00:00,62,130,53.5,29.5,11.4,1480,31.6,54,120
5408,2025-05-12 13:00:00+00:00,62,130,48.8,30.5,10.9,1130,31.1,58,120
5408,2025-05-12 13:15:00+00:00,71,136,46.3,30.9,11.3,1400,30.8,58,135
5408,2025-05-12 13:45:00+00:00,71,136,43.9,31.5,12.3,1610,30.6,59,135
5408,2025-05-12 14:00:00+00:00,71,136,43.1,31.7,13.2,1570,30.4,59,135
5408,2025-05-12 14:15:00+00:00,73,125,40.6,31,13.1,1590,30.1,60,142
5408,2025-05-12 15:00:00+00:00,73,125,37.4,32.8,13.3,1940,29.3,63,142
5408,2025-05-12 15:15:00+00:00,75,130,39.6,32.7,13.3,1080,29,64,149
5408,2025-05-12 15:30:00+00:00,75,130,42.5,31.5,12.9,0,28.7,64,149
5408,2025-05-12 16:00:00+00:00,75,130,41.9,29.8,11.4,0,28.4,66,149
5408,2025-05-12 16:15:00+00:00,71,116,51.4,28.7,11.8,0,28.3,66,135
5408,2025-05-12 16:30:00+00:00,71,116,53.1,28,11.4,0,28.1,67,135
5408,2025-05-12 16:45:00+00:00,71,116,48.8,28.6,11.3,0,27.7,69,135
5408,2025-05-12 17:00:00+00:00,71,116,47.2,30.2,10.5,0,27.3,71,135
5408,2025-05-12 17:15:00+00:00,70,128,50,29.1,10.5,0,27,73,132
5408,2025-05-12 17:30:00+00:00,70,128,48,28.4,11.5,0,26.9,74,132
5408,2025-05-12 17:45:00+00:00,70,128,44.1,28.4,11.2,0,26.8,75,132
5408,2025-05-12 18:15:00+00:00,76,151,42.7,27.4,10.8,0,26.6,75,152
5408,2025-05-12 19:15:00+00:00,82,165,37,30,11.8,140,26.2,78,173
5408,2025-05-12 19:45:00+00:00,82,165,38.6,29.9,11.5,1440,26.1,78,173
5408,2025-05-12 20:00:00+00:00,82,165,36.1,29.7,11.7,1390,26.1,78,173
5408,2025-05-12 20:15:00+00:00,89,162,38.6,29.8,11.9,1230,25.9,79,197
5408,2025-05-12 20:45:00+00:00,89,162,32.5,30.1,11.5,1250,25.9,80,197
5408,2025-05-12 21:00:00+00:00,89,162,30,31.2,11.5,1250,25.9,79,197
5408,2025-05-12 21:15:00+00:00,89,151,-22.3,31.7,11.4,880,25.9,80,197
5408,2025-05-12 21:30:00+00:00,89,151,136.2,31.3,11.3,920,25.9,80,197
5408,2025-05-12 22:00:00+00:00,89,151,28,30.9,10.7,1210,25.7,80,197
5408,2025-05-12 22:15:00+00:00,79,138,30.4,27.4,10.9,1060,25.6,80,162
5408,2025-05-12 22:30:00+00:00,79,138,26.9,28.5,11.1,1270,25.6,80,162
5408,2025-05-12 22:45:00+00:00,79,138,26.7,29,11.1,1190,25.6,80,162
5408,2025-05-12 23:00:00+00:00,79,138,25.7,29.6,11.1,1290,25.5,81,162
5408,2025-05-12 23:15:00+00:00,74,140,29,30,10.9,1570,25.3,81,145
5408,2025-05-12 23:30:00+00:00,74,140,24.3,30.2,11,1680,25.1,82,145
5408,2025-05-12 23:45:00+00:00,74,140,23.3,30.3,10.8,1940,25.2,82,145
5408,2025-05-13 00:00:00+00:00,74,140,16.7,32.8,10.6,1840,25.1,82,145
5408,2025-05-13 00:15:00+00:00,71,142,16.5,36.2,10.5,960,24.9,82,135
5408,2025-05-13 00:30:00+00:00,71,142,20.6,36.2,10.5,2060,24.9,82,135
5408,2025-05-13 00:45:00+00:00,71,142,21.8,36.2,10.5,2590,24.9,82,135
5408,2025-05-13 01:00:00+00:00,71,142,21.8,36.2,10.5,2580,24.9,82,135
5408,2025-05-13 01:15:00+00:00,68,130,21.8,36.2,10.5,2600,24.9,82,125
5408,2025-05-13 01:45:00+00:00,68,130,21.8,36.2,10.5,2740,24.9,82,125
5408,2025-05-13 02:15:00+00:00,48,87,21.8,36.2,10.5,2380,24.9,82,105
5408,2025-05-13 02:30:00+00:00,48,87,21.8,36.2,10.5,2200,24.9,82,102
5408,2025-05-13 02:45:00+00:00,48,87,21.8,36.2,10.5,3190,24.9,82,115
5408,2025-05-13 03:00:00+00:00,48,87,21.8,36.2,10.5,3450,24.9,82,118
5408,2025-05-13 03:15:00+00:00,51,90,21.8,36.2,10.5,1600,24.9,82,90
5408,2025-05-13 03:30:00+00:00,51,90,21.8,36.2,10.5,1600,24.9,82,90
5408,2025-05-13 03:45:00+00:00,51,90,21.8,36.2,10.5,1600,24.9,82,90
5408,2025-05-13 04:15:00+00:00,40,82,21.8,36.2,10.5,1600,24.9,82,82
5408,2025-05-13 04:30:00+00:00,40,82,21.8,36.2,10.5,1600,24.9,82,82
5408,2025-05-13 04:45:00+00:00,40,82,21.8,36.2,10.5,1600,24.9,82,82
5408,2025-05-13 05:45:00+00:00,43,82,21.8,36.2,10.5,1600,24.9,82,82
